https://www.rollingstone.com/culture/culture-news/george-r-r-martin-the-rolling-stone-interview-242487/	44cccbac989f
https://nekoplz.com/george-rr-martin-grrm-interview/	b8922b0e8670
https://www.westeros.org/Citadel/SSM/Entry/1353	1f3750a894fa
https://winteriscoming.net/2019/05/14/george-r-r-martin-on-what-he-borrowed-from-j-r-r-tolkien/	44996b9e4c8c
https://www.westeros.org/Citadel/SSM/Entry/1235	b28b047e380a
http://www.infinityplus.co.uk/nonfiction/intgrrm.htm	18c35a52c369
https://januarymagazine.com/profiles/grrmartin.html	be764534b68a
https://www.cbsnews.com/news/george-rr-martin-talks-about-writing-the-first-game-of-thrones-chapter-60-minutes-2019-04-14/	d0e9ab67b95e
https://www.westeros.org/Citadel/SSM/Entry/1427	d5b37e031ee9
https://www.tolkiensociety.org/2014/08/george-r-r-martin-i-revere-the-lord-of-the-rings/	b9babe06e027
https://georgerrmartin.com/notablog/2024/07/11/here-there-be-dragons-2/	58f2f54afd23
https://maximumfun.org/episodes/bullseye-with-jesse-thorn/george-r-r-martin-author-song-ice-and-fire-series-interview-sound-young-america/	ecd7bc31ac20
https://georgerrmartin.com/about-george/on-writing-essays/on-fantasy-by-george-r-r-martin/	56006f55d283
http://beatrice.com/wordpress/interview-george-r-r-martin/	c2718dd9fd2e
http://artsbeat.blogs.nytimes.com/2011/04/01/his-beautiful-dark-twisted-fantasy-george-r-r-martin-talks-game-of-thrones	dee397cc3416
https://www.cbsnews.com/news/game-of-thrones-the-killing-scenes-george-rr-martin-and-the-red-wedding-60-minutes-2019-04-14/	852199d3c5a0
https://www.themarysue.com/george-r-r-martin-sex-violence/	fa7e38055530
https://www.thepopverse.com/literary-fantasy-george-martin-joe-hill-jrr-tolkien	8a4ace55c656
https://www.sffworld.com/2006/05/interview-with-george-r-r-martin/	446dcda9431d
https://www.overthinkingit.com/2011/08/17/dance-with-dragons/3/	e48fc351222e
https://blog.oup.com/2012/04/words-are-wind-game-of-thrones-language/	9ba81e66c3cc
https://content.time.com/time/subscriber/article/0,33009,1129596,00.html	cb25d4912d44
https://www.goodreads.com/author_blog_posts/6236674-is-george-r-r-martin-is-the-greatest-bad-writer-of-all-time-or-the-wor	bec2c7bf96f2
https://slate.com/culture/2017/07/game-of-thrones-author-george-r-r-martin-is-obsessed-with-soup.html	548b355c1fdd
https://atseajournal.com/asoiaf/essays/psychic_distance.html	f50603657284
https://atseajournal.com/asoiaf/essays/linguistic_anachronism.html	d1cb9af67662
https://atseajournal.com/asoiaf/essays/compressibility.html	9512ee7b6206
https://atseajournal.com/asoiaf/essays/proselike.html	33bc9260f8e3
https://atseajournal.com/asoiaf/essays/line_reading.html	02156451802e
https://atseajournal.com/asoiaf/essays/punctuation.html	1831b28a3252
https://atseajournal.com/asoiaf/essays/purple.html	c924f81480c3
https://atseajournal.com/asoiaf/essays/stealth_exposition.html	976dfd30ba2c
https://atseajournal.com/asoiaf/essays/scene_types.html	db1d9c982f0d
https://atseajournal.com/asoiaf/essays/short_flashback.html	306432c167b9
https://atseajournal.com/asoiaf/essays/talktime.html	b11f2f9deb83
https://atseajournal.com/asoiaf/essays/nice_moves.html	0b0462de012f
https://atseajournal.com/asoiaf/essays/briefing.html	13119f520dbf
https://atseajournal.com/asoiaf/essays/pfister.html	7875e71b3e06
https://atseajournal.com/asoiaf/essays/making_gray.html	bb60e6f61b27
https://georgerrmartin.com/notablog/2010/04/12/	934ec7c79bd5
https://azevedosreviews.wordpress.com/2013/07/03/george-r-r-martins-20-quotes-on-writing/	05006aac6215
https://www.hiddengemsbooks.com/what-george-r-r-martin-teaches-about-writing/	4598f72809c6
https://longreads.com/2014/04/24/george-r-r-martin-the-rolling-stone-interview/	864b56b6ca4e
https://wahwriter.wordpress.com/2014/05/12/how-to-write-a-chapter-of-a-song-of-ice-and-fire/	a383c109ce73
https://timweed.net/recipe-for-a-page-turner-george-r-r-martins-a-game-of-thrones/	9c5249fd70db
https://darkjackelshowl.wordpress.com/2015/08/19/lets-read-a-game-of-thrones-part-1-prologue/	7ea974d71eea
https://thefantasyreviews.com/2023/10/14/a-game-of-thrones-prologue-summary-and-analysis/	37aa4ae19082
https://racefortheironthrone.wordpress.com/2014/01/30/chapter-by-chapter-analysis-tyrion-viii/	cbcfd1190fd9
https://racefortheironthrone.wordpress.com/2016/04/07/chapter-by-chapter-analysis-bran-vii-acok/	f96441c5a175
https://racefortheironthrone.wordpress.com/2016/04/18/chapter-by-chapter-analysis-asos-prologue/	8534bdad5c6a
https://www.tumblr.com/asoiafuniversity/tagged/writing	b00f1d9475c7
https://www.tumblr.com/nobodysuspectsthebutterfly/tagged/nuncle	273b007e78ba
https://www.goodreads.com/topic/show/917171-tig-who-s-better-guy-gavriel-kay-or-george-r-r-martin	a06dcadd6250
https://www.goodreads.com/author_blog_posts/9062123-asoif-pov-limited-omniscient-third-person?tab=book	b1277e18bfb5
https://www.editorialdepartment.com/a-game-of-thrones/	d3582cccab8f
https://humanitiesnotebook.substack.com/p/in-class-with-brandon-sanderson	412477045aca
https://sites.usask.ca/helus/2018/01/22/old-fashioned-english/	e7ad753fee37
https://www.autocrit.com/whats-the-score-a-game-of-thrones/	8ad1783ffe55
https://www.portlandmercury.com/General/2014/04/02/12111961/the-erotica-of-westeros	243a9798779e
https://gizmodo.com/the-15-best-food-descriptions-in-a-song-of-ice-and-fire-1796908714	9a620708ff2d
https://culturacolectiva.com/en/art/books/game-of-thrones-food-analysis-george-rr-martin/	d7430fb01ef5
https://narrativelookingglass.substack.com/p/george-rr-martin-brandon-sanderson	1eab05fbef3f
